id,Target
99239,Dropout
99240,Enrolled
99241,Graduate
99242,Graduate
99243,Graduate
99244,Enrolled
99245,Graduate
99246,Dropout
99247,Graduate
99248,Graduate
99249,Dropout
99250,Dropout
99251,Enrolled
99252,Graduate
99253,Enrolled
99254,Dropout
99255,Graduate
99256,Enrolled
99257,Graduate
99258,Dropout
99259,Enrolled
99260,Graduate
99261,Graduate
99262,Graduate
99263,Graduate
99264,Enrolled
99265,Enrolled
99266,Enrolled
99267,Graduate
99268,Graduate
99269,Graduate
99270,Graduate
99271,Graduate
99272,Graduate
99273,Graduate
99274,Graduate
99275,Graduate
99276,Enrolled
99277,Graduate
99278,Graduate
99279,Graduate
99280,Enrolled
99281,Graduate
99282,Dropout
99283,Graduate
99284,Graduate
99285,Enrolled
99286,Graduate
99287,Graduate
99288,Enrolled
99289,Dropout
99290,Graduate
99291,Graduate
99292,Graduate
99293,Graduate
99294,Enrolled
99295,Dropout
99296,Enrolled
99297,Enrolled
99298,Graduate
99299,Enrolled
99300,Enrolled
99301,Graduate
99302,Enrolled
99303,Graduate
99304,Graduate
99305,Graduate
99306,Graduate
99307,Enrolled
99308,Graduate
99309,Enrolled
99310,Graduate
99311,Graduate
99312,Graduate
99313,Enrolled
99314,Graduate
99315,Dropout
99316,Graduate
99317,Graduate
99318,Enrolled
99319,Dropout
99320,Graduate
99321,Graduate
99322,Graduate
99323,Graduate
99324,Enrolled
99325,Graduate
99326,Graduate
99327,Dropout
99328,Graduate
99329,Enrolled
99330,Graduate
99331,Enrolled
99332,Enrolled
99333,Graduate
99334,Graduate
99335,Enrolled
99336,Graduate
99337,Graduate
99338,Graduate
99339,Graduate
99340,Graduate
99341,Enrolled
99342,Graduate
99343,Graduate
99344,Graduate
99345,Graduate
99346,Graduate
99347,Graduate
99348,Enrolled
99349,Graduate
99350,Enrolled
99351,Graduate
99352,Graduate
99353,Dropout
99354,Graduate
99355,Graduate
99356,Enrolled
99357,Enrolled
99358,Enrolled
99359,Dropout
99360,Graduate
99361,Graduate
99362,Graduate
99363,Graduate
99364,Enrolled
99365,Graduate
99366,Graduate
99367,Dropout
99368,Graduate
99369,Dropout
99370,Graduate
99371,Enrolled
99372,Enrolled
99373,Graduate
99374,Graduate
99375,Graduate
99376,Graduate
99377,Dropout
99378,Graduate
99379,Graduate
99380,Graduate
99381,Graduate
99382,Graduate
99383,Dropout
99384,Graduate
99385,Graduate
99386,Enrolled
99387,Graduate
99388,Enrolled
99389,Graduate
99390,Graduate
99391,Enrolled
99392,Graduate
99393,Enrolled
99394,Graduate
99395,Enrolled
99396,Enrolled
99397,Dropout
99398,Dropout
99399,Graduate
99400,Enrolled
99401,Enrolled
99402,Graduate
99403,Graduate
99404,Graduate
99405,Graduate
99406,Graduate
99407,Enrolled
99408,Enrolled
99409,Graduate
99410,Graduate
99411,Graduate
99412,Graduate
99413,Enrolled
99414,Graduate
99415,Graduate
99416,Graduate
99417,Graduate
99418,Graduate
99419,Dropout
99420,Graduate
99421,Graduate
99422,Graduate
99423,Enrolled
99424,Graduate
99425,Dropout
99426,Dropout
99427,Enrolled
99428,Enrolled
99429,Enrolled
99430,Graduate
99431,Graduate
99432,Graduate
99433,Graduate
99434,Dropout
99435,Dropout
99436,Graduate
99437,Graduate
99438,Graduate
99439,Enrolled
99440,Graduate
99441,Graduate
99442,Graduate
99443,Graduate
99444,Enrolled
99445,Graduate
99446,Enrolled
99447,Graduate
99448,Graduate
99449,Graduate
99450,Enrolled
99451,Dropout
99452,Graduate
99453,Enrolled
99454,Enrolled
99455,Graduate
99456,Graduate
99457,Graduate
99458,Graduate
99459,Graduate
99460,Graduate
99461,Graduate
99462,Enrolled
99463,Enrolled
99464,Graduate
99465,Graduate
99466,Enrolled
99467,Enrolled
99468,Enrolled
99469,Graduate
99470,Dropout
99471,Graduate
99472,Graduate
99473,Enrolled
99474,Enrolled
99475,Enrolled
99476,Dropout
99477,Dropout
99478,Dropout
99479,Enrolled
99480,Enrolled
99481,Enrolled
99482,Graduate
99483,Enrolled
99484,Enrolled
99485,Enrolled
99486,Graduate
99487,Enrolled
99488,Graduate
99489,Graduate
99490,Graduate
99491,Graduate
99492,Dropout
99493,Enrolled
99494,Graduate
99495,Graduate
99496,Enrolled
99497,Enrolled
99498,Enrolled
99499,Graduate
99500,Graduate
99501,Enrolled
99502,Graduate
99503,Graduate
99504,Graduate
99505,Dropout
99506,Graduate
99507,Enrolled
99508,Graduate
99509,Graduate
99510,Enrolled
99511,Graduate
99512,Enrolled
99513,Graduate
99514,Graduate
99515,Graduate
99516,Graduate
99517,Graduate
99518,Enrolled
99519,Graduate
99520,Graduate
99521,Dropout
99522,Graduate
99523,Enrolled
99524,Enrolled
99525,Graduate
99526,Graduate
99527,Graduate
99528,Graduate
99529,Dropout
99530,Graduate
99531,Graduate
99532,Graduate
99533,Graduate
99534,Enrolled
99535,Dropout
99536,Enrolled
99537,Dropout
99538,Graduate
99539,Dropout
99540,Dropout
99541,Graduate
99542,Enrolled
99543,Graduate
99544,Graduate
99545,Graduate
99546,Graduate
99547,Graduate
99548,Graduate
99549,Graduate
99550,Enrolled
99551,Enrolled
99552,Dropout
99553,Graduate
99554,Graduate
99555,Graduate
99556,Enrolled
99557,Graduate
99558,Enrolled
99559,Graduate
99560,Graduate
99561,Dropout
99562,Graduate
99563,Dropout
99564,Enrolled
99565,Graduate
99566,Graduate
99567,Enrolled
99568,Graduate
99569,Dropout
99570,Graduate
99571,Graduate
99572,Dropout
99573,Dropout
99574,Graduate
99575,Enrolled
99576,Graduate
99577,Enrolled
99578,Graduate
99579,Enrolled
99580,Enrolled
99581,Enrolled
99582,Graduate
99583,Dropout
99584,Graduate
99585,Graduate
99586,Graduate
99587,Graduate
99588,Enrolled
99589,Enrolled
99590,Graduate
99591,Graduate
99592,Enrolled
99593,Graduate
99594,Enrolled
99595,Enrolled
99596,Enrolled
99597,Graduate
99598,Graduate
99599,Dropout
99600,Enrolled
99601,Enrolled
99602,Dropout
99603,Graduate
99604,Graduate
99605,Graduate
99606,Enrolled
99607,Enrolled
99608,Graduate
99609,Dropout
99610,Graduate
99611,Graduate
99612,Graduate
99613,Graduate
99614,Graduate
99615,Enrolled
99616,Graduate
99617,Graduate
99618,Graduate
99619,Enrolled
99620,Dropout
99621,Enrolled
99622,Graduate
99623,Graduate
99624,Enrolled
99625,Enrolled
99626,Graduate
99627,Enrolled
99628,Graduate
99629,Enrolled
99630,Enrolled
99631,Dropout
99632,Dropout
99633,Graduate
99634,Graduate
99635,Dropout
99636,Graduate
99637,Enrolled
99638,Enrolled
99639,Graduate
99640,Enrolled
99641,Graduate
99642,Graduate
99643,Graduate
99644,Graduate
99645,Graduate
99646,Graduate
99647,Graduate
99648,Graduate
99649,Graduate
99650,Graduate
99651,Dropout
99652,Graduate
99653,Graduate
99654,Graduate
99655,Enrolled
99656,Graduate
99657,Enrolled
99658,Graduate
99659,Dropout
99660,Enrolled
99661,Enrolled
99662,Enrolled
99663,Dropout
99664,Graduate
99665,Enrolled
99666,Graduate
99667,Graduate
99668,Graduate
99669,Graduate
99670,Graduate
99671,Graduate
99672,Enrolled
99673,Graduate
99674,Graduate
99675,Dropout
99676,Graduate
99677,Graduate
99678,Graduate
99679,Enrolled
99680,Enrolled
99681,Graduate
99682,Dropout
99683,Graduate
99684,Dropout
99685,Enrolled
99686,Graduate
99687,Graduate
99688,Graduate
99689,Graduate
99690,Graduate
99691,Graduate
99692,Enrolled
99693,Graduate
99694,Enrolled
99695,Graduate
99696,Graduate
99697,Graduate
99698,Enrolled
99699,Dropout
99700,Graduate
99701,Enrolled
99702,Graduate
99703,Graduate
99704,Enrolled
99705,Graduate
99706,Graduate
99707,Enrolled
99708,Graduate
99709,Dropout
99710,Graduate
99711,Graduate
99712,Enrolled
99713,Graduate
99714,Graduate
99715,Enrolled
99716,Graduate
99717,Dropout
99718,Graduate
99719,Graduate
99720,Graduate
99721,Graduate
99722,Dropout
99723,Enrolled
99724,Enrolled
99725,Enrolled
99726,Enrolled
99727,Enrolled
99728,Enrolled
99729,Graduate
99730,Enrolled
99731,Dropout
99732,Graduate
99733,Graduate
99734,Graduate
99735,Graduate
99736,Enrolled
99737,Graduate
99738,Graduate
99739,Enrolled
99740,Enrolled
99741,Dropout
99742,Enrolled
99743,Enrolled
99744,Graduate
99745,Enrolled
99746,Graduate
99747,Dropout
99748,Enrolled
99749,Enrolled
99750,Graduate
99751,Enrolled
99752,Enrolled
99753,Graduate
99754,Graduate
99755,Graduate
99756,Graduate
99757,Graduate
99758,Graduate
99759,Enrolled
99760,Enrolled
99761,Graduate
99762,Enrolled
99763,Graduate
99764,Graduate
99765,Graduate
99766,Dropout
99767,Enrolled
99768,Graduate
99769,Graduate
99770,Graduate
99771,Dropout
99772,Graduate
99773,Graduate
99774,Graduate
99775,Graduate
99776,Enrolled
99777,Enrolled
99778,Enrolled
99779,Enrolled
99780,Graduate
99781,Enrolled
99782,Graduate
99783,Dropout
99784,Graduate
99785,Enrolled
99786,Dropout
99787,Enrolled
99788,Graduate
99789,Dropout
99790,Enrolled
99791,Graduate
99792,Graduate
99793,Graduate
99794,Graduate
99795,Graduate
99796,Graduate
99797,Graduate
99798,Graduate
99799,Graduate
99800,Graduate
99801,Enrolled
99802,Dropout
99803,Graduate
99804,Graduate
99805,Enrolled
99806,Graduate
99807,Graduate
99808,Graduate
99809,Graduate
99810,Graduate
99811,Enrolled
99812,Graduate
99813,Graduate
99814,Graduate
99815,Dropout
99816,Graduate
99817,Graduate
99818,Graduate
99819,Graduate
99820,Graduate
99821,Enrolled
99822,Graduate
99823,Graduate
99824,Dropout
99825,Enrolled
99826,Graduate
99827,Dropout
99828,Dropout
99829,Graduate
99830,Enrolled
99831,Dropout
99832,Enrolled
99833,Graduate
99834,Graduate
99835,Graduate
99836,Graduate
99837,Enrolled
99838,Graduate
99839,Graduate
99840,Graduate
99841,Dropout
99842,Graduate
99843,Graduate
99844,Graduate
99845,Dropout
99846,Enrolled
99847,Graduate
99848,Graduate
99849,Enrolled
99850,Dropout
99851,Graduate
99852,Dropout
99853,Graduate
99854,Graduate
99855,Graduate
99856,Graduate
99857,Dropout
99858,Dropout
99859,Graduate
99860,Graduate
99861,Graduate
99862,Graduate
99863,Graduate
99864,Graduate
99865,Graduate
99866,Graduate
99867,Graduate
99868,Dropout
99869,Graduate
99870,Graduate
99871,Enrolled
99872,Enrolled
99873,Graduate
99874,Graduate
99875,Graduate
99876,Enrolled
99877,Enrolled
99878,Graduate
99879,Graduate
99880,Graduate
99881,Dropout
99882,Enrolled
99883,Graduate
99884,Graduate
99885,Dropout
99886,Graduate
99887,Graduate
99888,Dropout
99889,Enrolled
99890,Enrolled
99891,Dropout
99892,Graduate
99893,Graduate
99894,Graduate
99895,Enrolled
99896,Enrolled
99897,Graduate
99898,Graduate
99899,Graduate
99900,Graduate
99901,Graduate
99902,Graduate
99903,Graduate
99904,Graduate
99905,Graduate
99906,Graduate
99907,Graduate
99908,Graduate
99909,Graduate
99910,Enrolled
99911,Graduate
99912,Dropout
99913,Dropout
99914,Dropout
99915,Enrolled
99916,Graduate
99917,Graduate
99918,Dropout
99919,Graduate
99920,Graduate
99921,Graduate
99922,Graduate
99923,Enrolled
99924,Enrolled
99925,Graduate
99926,Graduate
99927,Enrolled
99928,Graduate
99929,Enrolled
99930,Enrolled
99931,Graduate
99932,Graduate
99933,Enrolled
99934,Graduate
99935,Enrolled
99936,Graduate
99937,Graduate
99938,Dropout
99939,Graduate
99940,Graduate
99941,Enrolled
99942,Dropout
99943,Graduate
99944,Enrolled
99945,Graduate
99946,Enrolled
99947,Enrolled
99948,Graduate
99949,Dropout
99950,Graduate
99951,Graduate
99952,Enrolled
99953,Enrolled
99954,Graduate
99955,Dropout
99956,Enrolled
99957,Graduate
99958,Enrolled
99959,Enrolled
99960,Graduate
99961,Graduate
99962,Enrolled
99963,Enrolled
99964,Graduate
99965,Enrolled
99966,Enrolled
99967,Graduate
99968,Enrolled
99969,Enrolled
99970,Graduate
99971,Graduate
99972,Graduate
99973,Graduate
99974,Graduate
99975,Graduate
99976,Enrolled
99977,Dropout
99978,Dropout
99979,Graduate
99980,Graduate
99981,Graduate
99982,Graduate
99983,Enrolled
99984,Graduate
99985,Graduate
99986,Graduate
99987,Graduate
99988,Graduate
99989,Dropout
99990,Graduate
99991,Graduate
99992,Graduate
99993,Graduate
99994,Enrolled
99995,Graduate
99996,Graduate
99997,Enrolled
99998,Graduate
99999,Graduate
100000,Graduate
100001,Graduate
100002,Graduate
100003,Enrolled
100004,Dropout
100005,Enrolled
100006,Graduate
100007,Graduate
100008,Enrolled
100009,Dropout
100010,Graduate
100011,Enrolled
100012,Enrolled
100013,Dropout
100014,Graduate
100015,Enrolled
100016,Graduate
100017,Graduate
100018,Graduate
100019,Graduate
100020,Graduate
100021,Graduate
100022,Enrolled
100023,Graduate
100024,Enrolled
100025,Enrolled
100026,Graduate
100027,Enrolled
100028,Dropout
100029,Enrolled
100030,Graduate
100031,Dropout
100032,Graduate
100033,Enrolled
100034,Graduate
100035,Graduate
100036,Dropout
100037,Graduate
100038,Graduate
100039,Dropout
100040,Dropout
100041,Graduate
100042,Dropout
100043,Enrolled
100044,Graduate
100045,Graduate
100046,Graduate
100047,Enrolled
100048,Graduate
100049,Graduate
100050,Dropout
100051,Enrolled
100052,Enrolled
100053,Graduate
100054,Graduate
100055,Enrolled
100056,Graduate
100057,Enrolled
100058,Enrolled
100059,Graduate
100060,Graduate
100061,Graduate
100062,Graduate
100063,Graduate
100064,Graduate
100065,Enrolled
100066,Enrolled
100067,Graduate
100068,Dropout
100069,Graduate
100070,Enrolled
100071,Dropout
100072,Graduate
100073,Graduate
100074,Graduate
100075,Dropout
100076,Graduate
100077,Enrolled
100078,Graduate
100079,Graduate
100080,Graduate
100081,Enrolled
100082,Enrolled
100083,Graduate
100084,Graduate
100085,Dropout
100086,Graduate
100087,Graduate
100088,Enrolled
100089,Enrolled
100090,Graduate
100091,Dropout
100092,Graduate
100093,Graduate
100094,Dropout
100095,Graduate
100096,Graduate
100097,Graduate
100098,Graduate
100099,Enrolled
100100,Enrolled
100101,Enrolled
100102,Graduate
100103,Graduate
100104,Dropout
100105,Graduate
100106,Enrolled
100107,Enrolled
100108,Enrolled
100109,Enrolled
100110,Graduate
100111,Enrolled
100112,Graduate
100113,Dropout
100114,Dropout
100115,Graduate
100116,Graduate
100117,Graduate
100118,Enrolled
100119,Graduate
100120,Graduate
100121,Graduate
100122,Enrolled
100123,Graduate
100124,Graduate
100125,Graduate
100126,Graduate
100127,Graduate
100128,Enrolled
100129,Graduate
100130,Enrolled
100131,Graduate
100132,Dropout
100133,Graduate
100134,Enrolled
100135,Graduate
100136,Graduate
100137,Enrolled
100138,Enrolled
100139,Dropout
100140,Graduate
100141,Graduate
100142,Graduate
100143,Enrolled
100144,Dropout
100145,Enrolled
100146,Graduate
100147,Graduate
100148,Graduate
100149,Enrolled
100150,Graduate
100151,Enrolled
100152,Graduate
100153,Dropout
100154,Graduate
100155,Graduate
100156,Enrolled
100157,Enrolled
100158,Graduate
100159,Graduate
100160,Graduate
100161,Dropout
100162,Enrolled
100163,Graduate
100164,Graduate
100165,Graduate
100166,Dropout
100167,Graduate
100168,Graduate
100169,Enrolled
100170,Graduate
100171,Graduate
100172,Enrolled
100173,Enrolled
100174,Enrolled
100175,Graduate
100176,Graduate
100177,Graduate
100178,Graduate
100179,Dropout
100180,Enrolled
100181,Graduate
100182,Graduate
100183,Dropout
100184,Graduate
100185,Graduate
100186,Graduate
100187,Graduate
100188,Dropout
100189,Graduate
100190,Dropout
100191,Enrolled
100192,Enrolled
100193,Enrolled
100194,Enrolled
100195,Graduate
100196,Dropout
100197,Enrolled
100198,Enrolled
100199,Graduate
100200,Graduate
100201,Graduate
100202,Graduate
100203,Graduate
100204,Graduate
100205,Enrolled
100206,Graduate
100207,Enrolled
100208,Graduate
100209,Graduate
100210,Graduate
100211,Graduate
100212,Graduate
100213,Graduate
100214,Enrolled
100215,Graduate
100216,Graduate
100217,Graduate
100218,Graduate
100219,Dropout
100220,Graduate
100221,Dropout
100222,Graduate
100223,Graduate
100224,Graduate
100225,Dropout
100226,Graduate
100227,Graduate
100228,Graduate
100229,Graduate
100230,Graduate
100231,Graduate
100232,Graduate
100233,Graduate
100234,Graduate
100235,Graduate
100236,Graduate
100237,Graduate
100238,Dropout
100239,Graduate
100240,Graduate
100241,Graduate
100242,Graduate
100243,Enrolled
100244,Graduate
100245,Enrolled
100246,Enrolled
100247,Graduate
100248,Graduate
100249,Graduate
100250,Enrolled
100251,Graduate
100252,Enrolled
100253,Graduate
100254,Enrolled
100255,Graduate
100256,Dropout
100257,Graduate
100258,Enrolled
100259,Graduate
100260,Enrolled
100261,Graduate
100262,Enrolled
100263,Graduate
100264,Graduate
100265,Graduate
100266,Graduate
100267,Graduate
100268,Graduate
100269,Graduate
100270,Graduate
100271,Graduate
100272,Dropout
100273,Enrolled
100274,Enrolled
100275,Enrolled
100276,Graduate
100277,Graduate
100278,Enrolled
100279,Dropout
100280,Enrolled
100281,Graduate
100282,Dropout
100283,Enrolled
100284,Enrolled
100285,Graduate
100286,Dropout
100287,Enrolled
100288,Enrolled
100289,Graduate
100290,Enrolled
100291,Graduate
100292,Dropout
100293,Graduate
100294,Graduate
100295,Dropout
100296,Dropout
100297,Enrolled
100298,Enrolled
100299,Graduate
100300,Dropout
100301,Graduate
100302,Graduate
100303,Enrolled
100304,Graduate
100305,Enrolled
100306,Graduate
100307,Graduate
100308,Graduate
100309,Graduate
100310,Graduate
100311,Dropout
100312,Dropout
100313,Graduate
100314,Graduate
100315,Dropout
100316,Graduate
100317,Dropout
100318,Enrolled
100319,Enrolled
100320,Dropout
100321,Graduate
100322,Enrolled
100323,Graduate
100324,Dropout
100325,Graduate
100326,Graduate
100327,Enrolled
100328,Enrolled
100329,Graduate
100330,Graduate
100331,Dropout
100332,Graduate
100333,Enrolled
100334,Enrolled
100335,Graduate
100336,Graduate
100337,Graduate
100338,Enrolled
100339,Graduate
100340,Enrolled
100341,Graduate
100342,Graduate
100343,Graduate
100344,Enrolled
100345,Graduate
100346,Graduate
100347,Dropout
100348,Graduate
100349,Graduate
100350,Enrolled
100351,Enrolled
100352,Enrolled
100353,Graduate
100354,Dropout
100355,Dropout
100356,Dropout
100357,Dropout
100358,Graduate
100359,Graduate
100360,Graduate
100361,Graduate
100362,Enrolled
100363,Graduate
